226801.000000	-0.270284	-0.194387	5.147827	5.390177	5.289022	0.000000
226901.000000	-0.269226	-0.193654	5.147909	5.390361	5.289388	0.000000
227001.000000	-0.272532	-0.193634	5.147542	5.390422	5.289490	0.000000
227101.000000	-0.268911	-0.192006	5.147278	5.390340	5.290100	0.000000
227252.000000	-0.275503	-0.189260	5.147359	5.390116	5.290955	0.000000
227367.000000	-0.273000	-0.184540	5.148865	5.390157	5.291260	15154.800000
227468.000000	-0.274129	-0.182434	5.150431	5.390259	5.292257	0.000000
227568.000000	-0.274679	-0.179433	5.149943	5.389954	5.292135	0.000000
227668.000000	-0.274048	-0.178864	5.149739	5.390259	5.292440	0.000000
227768.000000	-0.277018	-0.179291	5.151143	5.390035	5.293376	0.000000
227867.000000	-0.274658	-0.175232	5.150309	5.389933	5.293009	15187.733333
227969.000000	-0.275981	-0.172384	5.150167	5.390381	5.293966	0.000000
228084.000000	-0.278676	-0.170431	5.150045	5.390218	5.294088	0.000000
228184.000000	-0.280762	-0.166372	5.151103	5.390055	5.295227	0.000000
228284.000000	-0.278035	-0.163035	5.151428	5.390198	5.295776	0.000000
228384.000000	-0.279907	-0.160278	5.153158	5.390157	5.295776	0.000000
228484.000000	-0.277456	-0.155680	5.152059	5.390279	5.296611	0.000000
228584.000000	-0.283101	-0.158610	5.151815	5.390279	5.297038	0.000000
228685.000000	-0.280314	-0.157135	5.153056	5.390259	5.296977	0.000000
228784.000000	-0.281626	-0.157328	5.152527	5.390076	5.297302	0.000000
228884.000000	-0.285817	-0.154673	5.153544	5.390340	5.297872	0.000000
228984.000000	-0.284068	-0.151652	5.153280	5.390116	5.298238	0.000000
229084.000000	-0.285105	-0.148214	5.151672	5.390238	5.299113	0.000000
229184.000000	-0.284129	-0.146322	5.152690	5.390218	5.299276	0.000000
229286.000000	-0.285878	-0.146108	5.153158	5.390259	5.300090	0.000000
229388.000000	-0.285014	-0.144582	5.153320	5.390259	5.299744	0.000000
229484.000000	-0.288198	-0.143626	5.152649	5.390157	5.300313	0.000000
229650.000000	-0.285370	-0.139964	5.154317	5.389994	5.300761	0.000000
229752.000000	-0.292297	-0.137512	5.153117	5.390523	5.301860	0.000000
229867.000000	-0.290487	-0.130554	5.153971	5.390442	5.302999	15321.600000
229984.000000	-0.289591	-0.130514	5.155517	5.390422	5.303080	0.000000
230101.000000	-0.291951	-0.128398	5.154460	5.390116	5.303426	0.000000
230200.000000	-0.291707	-0.127085	5.155965	5.390259	5.304586	0.000000
230303.000000	-0.293660	-0.121073	5.157043	5.390096	5.305257	0.000000
230400.000000	-0.294159	-0.120087	5.155334	5.390239	5.305603	0.000000
230500.000000	-0.295634	-0.117299	5.157450	5.390157	5.306132	0.000000
230601.000000	-0.298187	-0.115774	5.155741	5.390177	5.306315	0.000000
230701.000000	-0.298594	-0.115397	5.156270	5.390381	5.306966	0.000000
230801.000000	-0.294871	-0.113627	5.157247	5.390238	5.306946	0.000000
230935.000000	-0.299672	-0.111979	5.156270	5.390137	5.307414	0.000000
231034.000000	-0.298564	-0.111796	5.157796	5.390361	5.307617	0.000000
231134.000000	-0.295441	-0.106120	5.157979	5.390218	5.308024	0.000000
231233.000000	-0.300415	-0.107218	5.156108	5.390218	5.308757	0.000000
231334.000000	-0.297953	-0.104279	5.156799	5.390238	5.309367	0.000000
231434.000000	-0.299805	-0.104075	5.157898	5.390116	5.309428	0.000000
231534.000000	-0.298472	-0.104055	5.157043	5.390462	5.309713	0.000000
231634.000000	-0.298828	-0.102112	5.160339	5.390157	5.310079	0.000000
231734.000000	-0.299194	-0.099935	5.158386	5.390320	5.310018	0.000000
231851.000000	-0.300466	-0.098969	5.155701	5.390279	5.310689	0.000000
231950.000000	-0.301493	-0.095866	5.157491	5.390035	5.311055	0.000000
232051.000000	-0.301178	-0.095957	5.159139	5.390137	5.311055	0.000000
232184.000000	-0.303752	-0.098022	5.157939	5.390157	5.311686	0.000000
232285.000000	-0.300842	-0.093658	5.157979	5.390381	5.312520	0.000000
232384.000000	-0.302012	-0.089600	5.156006	5.389974	5.312480	0.000000
232484.000000	-0.301046	-0.091461	5.158875	5.390300	5.312866	0.000000
232584.000000	-0.302622	-0.090678	5.160604	5.390503	5.313436	0.000000
232684.000000	-0.304749	-0.090037	5.158285	5.390259	5.314148	0.000000
232783.000000	-0.305878	-0.086843	5.158081	5.390564	5.314982	0.000000
232885.000000	-0.306173	-0.083669	5.158630	5.390076	5.315348	0.000000
232983.000000	-0.305176	-0.085002	5.159485	5.390116	5.315145	0.000000
233084.000000	-0.303050	-0.081940	5.158122	5.389954	5.315674	0.000000
233184.000000	-0.303507	-0.083781	5.159037	5.390198	5.315999	0.000000
233286.000000	-0.308024	-0.082072	5.161194	5.390157	5.316610	0.000000
233400.000000	-0.310181	-0.079254	5.159220	5.390218	5.317078	0.000000
233500.000000	-0.306946	-0.080292	5.158997	5.390442	5.317281	0.000000
233617.000000	-0.307495	-0.075979	5.160563	5.390198	5.318746	0.000000
233717.000000	-0.310781	-0.077037	5.161031	5.390116	5.318604	0.000000
233818.000000	-0.309255	-0.073049	5.160075	5.390055	5.318705	0.000000
233937.000000	-0.311452	-0.070597	5.162577	5.390381	5.319539	0.000000
234050.000000	-0.312826	-0.070129	5.161947	5.390340	5.320129	0.000000
234152.000000	-0.309499	-0.066355	5.160746	5.390015	5.320760	0.000000
234250.000000	-0.310822	-0.070801	5.162537	5.390116	5.321635	0.000000
234353.000000	-0.313049	-0.068888	5.161621	5.390137	5.321879	15621.600000
234467.000000	-0.308044	-0.070017	5.160624	5.390137	5.322205	15627.800000
234567.000000	-0.308268	-0.070190	5.160584	5.390279	5.322998	15634.533333
234667.000000	-0.312653	-0.065979	5.160482	5.390137	5.323771	15641.733333
234767.000000	-0.311605	-0.064992	5.162557	5.390157	5.324198	15648.133333
234922.000000	-0.309397	-0.068237	5.159566	5.390361	5.324565	0.000000
235034.000000	-0.311513	-0.062286	5.160522	5.390259	5.325562	0.000000
235150.000000	-0.311340	-0.064026	5.161031	5.389974	5.325256	0.000000
235250.000000	-0.312113	-0.064697	5.163025	5.390116	5.326518	0.000000
235351.000000	-0.312195	-0.064758	5.162293	5.390361	5.326660	0.000000
235450.000000	-0.311920	-0.068471	5.159505	5.390157	5.327454	0.000000
235551.000000	-0.313629	-0.062581	5.162618	5.390340	5.327331	0.000000
235668.000000	-0.315715	-0.065481	5.157573	5.389811	5.327657	0.000000
235767.000000	-0.313385	-0.066498	5.160034	5.390218	5.328166	15714.466667
235867.000000	-0.314514	-0.063792	5.161072	5.390259	5.328674	15721.466667
235969.000000	-0.315002	-0.063354	5.160563	5.390340	5.329081	0.000000
236084.000000	-0.309285	-0.066895	5.160787	5.390259	5.329773	0.000000
236184.000000	-0.310120	-0.065033	5.157532	5.390137	5.329854	0.000000
236301.000000	-0.313527	-0.063955	5.159220	5.390279	5.330587	0.000000
236400.000000	-0.313070	-0.061839	5.160238	5.390279	5.330709	0.000000
236500.000000	-0.313985	-0.063090	5.160787	5.390238	5.331055	0.000000
236604.000000	-0.313619	-0.062998	5.161438	5.390157	5.331177	0.000000
236701.000000	-0.313609	-0.067098	5.161112	5.390157	5.331482	0.000000
236800.000000	-0.310842	-0.065877	5.158488	5.390238	5.331279	0.000000
236900.000000	-0.311300	-0.062378	5.161194	5.390279	5.331645	0.000000
237001.000000	-0.313436	-0.064768	5.157633	5.389913	5.331991	0.000000
237118.000000	-0.313853	-0.063507	5.157715	5.390259	5.332702	0.000000
237217.000000	-0.310343	-0.063721	5.161947	5.390076	5.332723	0.000000
237316.000000	-0.313873	-0.065765	5.159973	5.390116	5.333679	0.000000
237418.000000	-0.312551	-0.066528	5.161153	5.390340	5.333720	0.000000
237517.000000	-0.314372	-0.065033	5.164022	5.390178	5.333720	0.000000
237617.000000	-0.314362	-0.060313	5.160197	5.390218	5.334615	0.000000
237717.000000	-0.313782	-0.062917	5.160645	5.389994	5.334941	0.000000
237818.000000	-0.314545	-0.063385	5.157105	5.390239	5.335490	0.000000
237917.000000	-0.312256	-0.063629	5.158101	5.390198	5.335449	0.000000
238017.000000	-0.310374	-0.062988	5.161275	5.390218	5.336100	0.000000
238133.000000	-0.312520	-0.064921	5.158651	5.390300	5.336711	0.000000
238233.000000	-0.312927	-0.063588	5.161519	5.390218	5.336711	0.000000
238335.000000	-0.311900	-0.064555	5.161255	5.389974	5.337321	0.000000
238434.000000	-0.314097	-0.064494	5.158081	5.390177	5.337199	0.000000
