1.498,1.09105e-06,-9.60683e-08,-9.73016e-08,4.93289e-21,,1498,1.86967e-21
1.499,1.03853e-07,7.79377e-08,-4.7898e-08,4.92631e-21,,1499,8.3685e-22
1.5,4.11299e-07,-7.95201e-08,-9.81034e-08,4.91975e-21,,1500,1.59477e-21
1.501,4.70514e-07,-9.15701e-08,5.30054e-08,4.91319e-21,,1501,1.11947e-21
1.502,-1.94108e-08,5.41626e-08,-2.83986e-08,4.90665e-21,,1502,3.74007e-22
1.503,-6.19103e-07,-6.33451e-08,-9.06067e-09,4.90013e-21,,1503,4.09469e-22
1.504,3.44259e-08,-2.12111e-08,-3.86786e-08,4.89361e-21,,1504,1.94594e-22
1.505,8.11067e-07,-4.747e-08,8.4986e-09,4.88711e-21,,1505,2.32562e-22
1.506,1.19536e-06,8.4063e-08,1.09975e-08,4.88062e-21,,1506,7.18753e-22
1.507,9.36558e-07,-6.9446e-08,8.97065e-09,4.87415e-21,,1507,4.90322e-22
1.508,-9.4476e-07,-2.45964e-10,-4.66346e-08,4.86769e-21,,1508,2.17484e-22
1.509,1.95094e-07,-6.31699e-08,-5.16514e-08,4.86124e-21,,1509,6.6583e-22
1.51,-5.75608e-09,-4.64715e-08,5.21502e-08,4.8548e-21,,1510,4.87924e-22
1.511,-3.48468e-07,-5.65788e-08,-5.91894e-08,4.84838e-21,,1511,6.70455e-22
1.512,9.32811e-08,3.33251e-08,-3.42743e-08,4.84196e-21,,1512,2.28529e-22
1.513,-1.80177e-07,-2.66656e-09,2.96121e-08,4.83557e-21,,1513,8.83988e-23
1.514,1.29832e-06,2.22377e-09,-6.59359e-08,4.82918e-21,,1514,4.35249e-22
1.515,-1.69429e-07,-7.417e-08,-6.25171e-09,4.82281e-21,,1515,5.54028e-22
1.516,-3.66661e-07,2.31891e-08,-1.29841e-07,4.81645e-21,,1516,1.73965e-21
1.517,1.71201e-07,9.78999e-08,9.36502e-08,4.8101e-21,,1517,1.83548e-21
1.518,7.58231e-08,-3.77471e-08,1.1228e-07,4.80376e-21,,1518,1.40317e-21
1.519,5.17572e-07,6.31697e-11,-8.12766e-08,4.79744e-21,,1519,6.60589e-22
1.52,-3.8592e-07,2.35775e-08,2.70771e-08,4.79113e-21,,1520,1.28907e-22
1.521,-6.26022e-07,-1.65213e-09,5.38846e-08,4.78483e-21,,1521,2.90628e-22
1.522,-1.10592e-06,-5.42068e-08,5.52998e-08,4.77855e-21,,1522,5.99645e-22
1.523,6.00812e-07,-7.45376e-08,2.28771e-08,4.77227e-21,,1523,6.07921e-22
1.524,-1.13434e-07,4.94668e-08,8.41349e-08,4.76601e-21,,1524,9.52565e-22
1.525,2.34916e-08,-7.43592e-09,-2.1391e-08,4.75976e-21,,1525,5.12867e-23
1.526,1.63519e-07,-2.24517e-09,-2.69179e-08,4.75353e-21,,1526,7.29612e-23
1.527,5.98812e-07,-2.79143e-08,-4.39769e-09,4.7473e-21,,1527,7.9855e-23
1.528,-2.7081e-07,6.06879e-08,-8.43419e-10,4.74109e-21,,1528,3.68373e-22
1.529,1.03574e-06,-4.02151e-08,-6.81406e-08,4.73489e-21,,1529,6.26039e-22
1.53,-2.69319e-07,-5.98499e-08,-2.94585e-08,4.72871e-21,,1530,4.44981e-22
1.531,1.37743e-07,-2.35586e-08,3.56671e-08,4.72253e-21,,1531,1.82715e-22
1.532,1.23276e-06,-4.44823e-08,-1.25783e-08,4.71637e-21,,1532,2.13689e-22
1.533,-4.67463e-07,1.23609e-09,-9.45635e-08,4.71022e-21,,1533,8.94379e-22
1.534,-8.93469e-07,-4.29112e-08,-8.14496e-08,4.70408e-21,,1534,8.4754e-22
1.535,7.6878e-07,5.20527e-08,-5.73628e-08,4.69795e-21,,1535,5.99998e-22
1.536,1.11388e-06,2.50018e-08,-1.02035e-08,4.69183e-21,,1536,7.292e-23
1.537,-4.99944e-07,-3.2039e-08,-1.03867e-07,4.68573e-21,,1537,1.18148e-21
1.538,-5.93898e-07,-3.70063e-08,-4.23067e-08,4.67964e-21,,1538,3.15932e-22
1.539,1.63201e-07,-7.15287e-08,6.95689e-09,4.67356e-21,,1539,5.16475e-22
1.54,-3.41551e-08,-7.60252e-08,-2.24503e-09,4.66749e-21,,1540,5.78486e-22
1.541,-2.03793e-07,5.41391e-08,-5.20792e-09,4.66144e-21,,1541,2.95816e-22
1.542,9.80994e-07,5.68649e-08,1.03476e-09,4.65539e-21,,1542,3.23469e-22
1.543,-7.93046e-08,5.54596e-08,6.34453e-08,4.64936e-21,,1543,7.10107e-22
1.544,1.70671e-07,-5.28901e-09,-4.26023e-08,4.64334e-21,,1544,1.84293e-22
1.545,-4.4694e-07,-6.62798e-08,-7.97143e-08,4.63733e-21,,1545,1.07474e-21
1.546,-8.94266e-07,2.89794e-09,5.65742e-08,4.63133e-21,,1546,3.20903e-22
1.547,7.64111e-07,-3.97929e-09,-2.5654e-09,4.62535e-21,,1547,2.2416e-24
1.548,-3.67422e-07,-5.01453e-09,2.52981e-08,4.61938e-21,,1548,6.65137e-23
1.549,6.28535e-07,-2.70468e-08,4.71624e-10,4.61341e-21,,1549,7.31754e-23
1.55,-3.65055e-07,3.30632e-08,7.37262e-09,4.60746e-21,,1550,1.14753e-22
1.551,2.18748e-08,-8.64741e-08,-4.15605e-08,4.60152e-21,,1551,9.20505e-22
1.552,-1.8287e-07,-9.28343e-08,5.06325e-08,4.59559e-21,,1552,1.11819e-21
1.553,-1.18492e-07,9.04868e-08,-5.83095e-09,4.58968e-21,,1553,8.22186e-22
1.554,-1.92247e-07,8.02085e-08,-2.47604e-08,4.58377e-21,,1554,7.04648e-22
1.555,-7.51594e-07,4.04916e-09,-7.27261e-08,4.57788e-21,,1555,5.30549e-22
1.556,2.50944e-07,7.90403e-08,7.50375e-09,4.572e-21,,1556,6.30367e-22
1.557,-7.1438e-07,3.46707e-09,-3.00722e-08,4.56613e-21,,1557,9.16356e-23
1.558,7.19359e-07,1.25233e-08,-8.00584e-09,4.56027e-21,,1558,2.20926e-23
1.559,1.50868e-07,-2.55578e-08,3.75337e-08,4.55442e-21,,1559,2.06198e-22
1.56,-1.5041e-06,-7.41899e-08,2.83304e-08,4.54858e-21,,1560,6.30675e-22
1.561,8.21405e-07,3.19654e-08,1.11267e-08,4.54276e-21,,1561,1.14559e-22
1.562,3.43362e-07,-2.21423e-08,-1.52832e-08,4.53694e-21,,1562,7.23856e-23
1.563,-1.19097e-06,-5.72653e-08,-3.76075e-08,4.53114e-21,,1563,4.69363e-22
1.564,1.82316e-06,-6.2086e-08,-3.17411e-08,4.52534e-21,,1564,4.86217e-22
1.565,5.26136e-07,-7.99884e-09,-5.42273e-08,4.51956e-21,,1565,3.00458e-22
1.566,4.56692e-07,3.50295e-09,1.52054e-08,4.51379e-21,,1566,2.43474e-23
1.567,2.36529e-07,-1.51631e-08,-6.01777e-08,4.50803e-21,,1567,3.85128e-22
1.568,-4.46627e-07,3.01047e-08,2.29709e-08,4.50229e-21,,1568,1.43396e-22
1.569,8.6334e-07,-4.57546e-08,-6.153e-09,4.49655e-21,,1569,2.13134e-22
1.57,-1.37105e-06,-4.65502e-08,-7.25127e-08,4.49082e-21,,1570,7.42501e-22
1.571,-1.09784e-06,2.72748e-09,-5.33507e-08,4.48511e-21,,1571,2.85374e-22
1.572,3.36138e-07,-1.51263e-08,-2.21185e-08,4.4794e-21,,1572,7.18031e-23
1.573,-2.85421e-07,4.41816e-08,-1.86287e-08,4.47371e-21,,1573,2.29904e-22
1.574,-2.00841e-07,8.90155e-08,7.2593e-09,4.46803e-21,,1574,7.97647e-22
1.575,1.04816e-06,-2.60118e-08,5.12152e-08,4.46235e-21,,1575,3.29961e-22
1.576,-6.04238e-07,-4.32531e-08,-1.31586e-08,4.45669e-21,,1576,2.04398e-22
1.577,-2.03323e-06,3.84644e-09,8.09392e-08,4.45104e-21,,1577,6.56595e-22
1.578,-3.37703e-07,-4.92727e-08,-5.0238e-08,4.4454e-21,,1578,4.95165e-22
1.579,5.06734e-07,-3.05485e-08,3.15345e-08,4.43977e-21,,1579,1.92763e-22
1.58,2.48463e-08,3.56479e-08,2.58989e-08,4.43416e-21,,1580,1.94153e-22
1.581,1.26351e-06,-1.20224e-08,-7.90178e-09,4.42855e-21,,1581,2.06977e-23
1.582,-1.10295e-07,4.71656e-08,-4.5249e-09,4.42295e-21,,1582,2.24506e-22
1.583,2.79167e-07,1.06038e-07,-9.9589e-09,4.41737e-21,,1583,1.13433e-21
1.584,-4.92323e-07,-3.45569e-08,6.32613e-08,4.41179e-21,,1584,5.19617e-22
1.585,1.83682e-07,3.36171e-09,-5.37269e-08,4.40622e-21,,1585,2.89788e-22
1.586,-8.9808e-07,-1.27097e-08,-1.12288e-08,4.40067e-21,,1586,2.87622e-23
1.587,-9.38937e-07,-5.1356e-08,5.35726e-08,4.39513e-21,,1587,5.50747e-22
1.588,5.11438e-07,5.2574e-08,7.70877e-08,4.38959e-21,,1588,8.70654e-22
1.589,-2.81916e-07,-5.36459e-08,-7.47814e-08,4.38407e-21,,1589,8.47013e-22
1.59,3.06875e-08,-3.96944e-09,3.66866e-08,4.37856e-21,,1590,1.36166e-22
1.591,-8.6101e-07,1.7748e-08,-9.85982e-08,4.37305e-21,,1591,1.00366e-21
1.592,-3.65839e-07,-8.1348e-08,6.0002e-08,4.36756e-21,,1592,1.02177e-21
1.593,-1.13444e-06,-4.1092e-08,8.34229e-08,4.36208e-21,,1593,8.64792e-22
1.594,-9.34655e-08,-5.86593e-08,-2.79673e-08,4.35661e-21,,1594,4.22308e-22
1.595,9.94869e-07,-3.03213e-08,-5.68041e-08,4.35115e-21,,1595,4.14609e-22
1.596,2.17501e-07,3.19357e-08,4.52881e-08,4.3457e-21,,1596,3.07091e-22
1.597,-1.06281e-06,-1.31324e-07,-4.74134e-08,4.34026e-21,,1597,1.94939e-21
1.598,-5.33216e-07,-5.82654e-08,-2.79453e-08,4.33483e-21,,1598,4.1758e-22
1.599,5.57532e-07,1.91243e-08,-1.9454e-08,4.32941e-21,,1599,7.44197e-23
1.6,1.20281e-06,5.34037e-08,4.94254e-08,4.324e-21,,1600,5.29483e-22
1.601,8.54615e-07,-6.89273e-08,2.67685e-09,4.3186e-21,,1601,4.75814e-22
1.602,3.96946e-07,-8.46879e-09,-2.87603e-08,4.31321e-21,,1602,8.98876e-23
1.603,-1.1553e-06,5.32576e-08,-2.52064e-08,4.30783e-21,,1603,3.47174e-22
1.604,-1.81391e-07,-5.60421e-08,8.59961e-08,4.30246e-21,,1604,1.0536e-21
1.605,1.38234e-07,1.02279e-07,4.32775e-08,4.2971e-21,,1605,1.2334e-21
1.606,1.44102e-06,6.42744e-08,5.484e-08,4.29175e-21,,1606,7.13862e-22
1.607,1.93648e-07,-1.09685e-07,4.91233e-08,4.28641e-21,,1607,1.44438e-21
1.608,-3.85643e-08,7.80581e-08,4.77745e-08,4.28108e-21,,1608,8.37548e-22
1.609,9.50948e-07,-5.9194e-08,-4.14067e-08,4.27576e-21,,1609,5.21844e-22
1.61,7.66926e-08,4.48812e-09,5.83292e-09,4.27045e-21,,1610,5.41662e-24
1.611,5.52576e-08,-1.8033e-09,-4.50776e-08,4.26515e-21,,1611,2.03524e-22
1.612,4.09689e-07,-2.52583e-08,-6.08295e-09,4.25986e-21,,1612,6.74985e-23
1.613,-1.74989e-07,-2.92568e-08,2.09417e-08,4.25458e-21,,1613,1.29451e-22
1.614,-9.03911e-07,-3.1587e-08,3.64571e-08,4.24931e-21,,1614,2.32686e-22
1.615,4.72201e-07,3.28769e-08,-6.91419e-09,4.24405e-21,,1615,1.1287e-22
1.616,-2.42424e-07,6.31182e-08,-6.88859e-09,4.2388e-21,,1616,4.03136e-22
1.617,-7.87697e-07,-1.4155e-08,-6.47745e-09,4.23355e-21,,1617,2.42322e-23
1.618,2.72026e-07,-2.84747e-08,5.39595e-08,4.22832e-21,,1618,3.72243e-22
1.619,-7.58816e-07,-7.74028e-09,-1.52823e-08,4.2231e-21,,1619,2.9346e-23
1.62,3.35157e-07,-3.47587e-08,5.07849e-08,4.21789e-21,,1620,3.78728e-22
1.621,1.04186e-07,-6.74863e-08,-1.60024e-08,4.21269e-21,,1621,4.81048e-22
1.622,-5.43784e-07,2.12746e-08,-6.52782e-09,4.20749e-21,,1622,4.95219e-23
1.623,2.32422e-07,1.41527e-08,-1.39622e-08,4.20231e-21,,1623,3.9524e-23
1.624,8.3044e-07,6.75104e-08,-3.40904e-08,4.19714e-21,,1624,5.71981e-22
1.625,-6.37495e-08,1.01416e-07,-6.3242e-09,4.19197e-21,,1625,1.03252e-21
1.626,-2.25302e-07,5.23679e-08,-4.96593e-08,4.18682e-21,,1626,5.20844e-22
1.627,-2.13362e-07,-1.90828e-08,5.29375e-08,4.18167e-21,,1627,3.16653e-22
1.628,-2.54501e-07,4.08509e-08,-7.35119e-09,4.17654e-21,,1628,1.72284e-22
1.629,2.72439e-07,-9.29706e-09,7.02968e-08,4.17141e-21,,1629,5.02807e-22
1.63,9.02318e-08,1.09106e-07,-7.99363e-08,4.16629e-21,,1630,1.8294e-21
1.631,6.65844e-07,1.75436e-08,7.76347e-08,4.16119e-21,,1631,6.33492e-22
1.632,2.01e-07,1.7177e-08,3.20813e-08,4.15609e-21,,1632,1.32426e-22
1.633,-4.87043e-07,2.8755e-09,1.3175e-08,4.151e-21,,1633,1.81848e-23
1.634,7.72991e-07,3.9687e-08,-5.98299e-08,4.14592e-21,,1634,5.15467e-22
1.635,-6.64073e-07,5.30013e-08,2.9815e-08,4.14085e-21,,1635,3.69807e-22
1.636,-7.30124e-07,7.36092e-09,-6.03119e-08,4.13579e-21,,1636,3.69171e-22
1.637,4.29832e-07,-9.81879e-10,3.49494e-08,4.13074e-21,,1637,1.22242e-22
1.638,8.71361e-07,-7.32437e-08,2.83457e-08,4.1257e-21,,1638,6.16812e-22
1.639,-2.39288e-07,-1.35341e-08,8.74507e-08,4.12066e-21,,1639,7.83079e-22
1.64,-3.43457e-07,-3.88766e-08,-5.45451e-08,4.11564e-21,,1640,4.48656e-22
1.641,-1.68042e-07,2.56909e-08,-3.15207e-08,4.11063e-21,,1641,1.65358e-22
1.642,-6.32323e-07,-3.05219e-08,-1.58024e-08,4.10562e-21,,1642,1.1813e-22
1.643,6.30248e-07,-2.21476e-08,-1.36629e-08,4.10062e-21,,1643,6.77193e-23
1.644,3.56467e-07,3.39931e-08,1.00214e-08,4.09564e-21,,1644,1.25596e-22
1.645,1.84409e-07,1.41987e-08,-7.92709e-08,4.09066e-21,,1645,6.48547e-22
1.646,3.01418e-08,5.47465e-09,-5.66355e-08,4.08569e-21,,1646,3.23755e-22
1.647,-8.57458e-07,1.1219e-07,3.79175e-08,4.08073e-21,,1647,1.40243e-21
1.648,-1.5636e-07,-7.07283e-08,-3.49537e-09,4.07578e-21,,1648,5.01471e-22
1.649,1.3312e-08,6.94311e-09,-6.82284e-08,4.07084e-21,,1649,4.70333e-22
1.65,-1.05039e-06,-2.92541e-08,-6.84178e-08,4.06591e-21,,1650,5.5368e-22
1.651,-9.73889e-07,-8.23337e-08,-6.76981e-08,4.06098e-21,,1651,1.13619e-21
1.652,4.59534e-07,5.59434e-08,7.21929e-08,4.05607e-21,,1652,8.34147e-22
1.653,9.31276e-07,5.8162e-08,1.18667e-07,4.05116e-21,,1653,1.74648e-21
1.654,-9.76529e-07,-6.61811e-08,-8.46361e-08,4.04626e-21,,1654,1.15432e-21
1.655,-3.81514e-07,-2.10769e-08,-3.24675e-08,4.04138e-21,,1655,1.49837e-22
1.656,5.36666e-07,-2.28129e-09,-7.63922e-09,4.0365e-21,,1656,6.3562e-24
1.657,-6.96268e-08,4.20982e-08,-5.72776e-08,4.03163e-21,,1657,5.05298e-22
1.658,-1.31237e-07,5.4704e-08,5.00481e-08,4.02676e-21,,1658,5.49734e-22
1.659,1.44464e-06,4.32651e-08,-3.79148e-08,4.02191e-21,,1659,3.3094e-22
1.66,7.58566e-07,-4.66804e-08,3.99674e-08,4.01707e-21,,1660,3.77646e-22
1.661,8.47637e-07,-9.38879e-09,6.83106e-09,4.01223e-21,,1661,1.34813e-23
1.662,-2.67443e-07,8.91845e-08,-4.02464e-09,4.0074e-21,,1662,7.97007e-22
1.663,-5.64689e-07,-1.02777e-07,2.40558e-08,4.00259e-21,,1663,1.11418e-21
1.664,6.82659e-07,5.48658e-08,2.03429e-08,3.99778e-21,,1664,3.42409e-22
1.665,4.9767e-08,6.99503e-08,2.76742e-08,3.99298e-21,,1665,5.65891e-22
1.666,5.3758e-07,3.31513e-09,-5.74622e-10,3.98818e-21,,1666,1.13203e-24
1.667,6.03339e-07,7.72034e-08,-6.97944e-09,3.9834e-21,,1667,6.00908e-22
1.668,-8.62059e-07,-1.98897e-08,4.77582e-08,3.97863e-21,,1668,2.67644e-22
1.669,4.61986e-07,1.20936e-08,-1.51819e-09,3.97386e-21,,1669,1.48559e-23
1.67,1.1218e-06,-3.1596e-08,6.22967e-08,3.9691e-21,,1670,4.87919e-22
1.671,-2.36394e-07,-5.7239e-09,-6.49291e-08,3.96435e-21,,1671,4.24855e-22
1.672,-7.88504e-07,-5.26599e-08,-1.23296e-08,3.95961e-21,,1672,2.92508e-22
1.673,4.47385e-08,-4.42895e-08,3.06737e-08,3.95488e-21,,1673,2.90243e-22
1.674,7.01609e-08,3.10045e-09,1.79805e-08,3.95016e-21,,1674,3.3291e-23
1.675,5.45997e-07,4.31741e-08,8.66318e-08,3.94544e-21,,1675,9.36908e-22
1.676,3.34538e-07,-9.08221e-09,-2.29287e-08,3.94073e-21,,1676,6.08211e-23
1.677,9.06287e-07,-3.63396e-08,2.01502e-08,3.93604e-21,,1677,1.7266e-22
1.678,-2.92997e-07,9.25983e-09,6.79067e-08,3.93135e-21,,1678,4.69706e-22
1.679,-3.45225e-07,1.18403e-08,2.78474e-08,3.92666e-21,,1679,9.1567e-23
1.68,-3.86407e-07,1.97264e-08,3.56033e-08,3.92199e-21,,1680,1.65673e-22
1.681,4.8576e-07,-3.08047e-08,2.41389e-08,3.91733e-21,,1681,1.53162e-22
1.682,2.30287e-07,-1.05762e-08,-3.62562e-08,3.91267e-21,,1682,1.42637e-22
1.683,-3.73447e-09,-8.59467e-10,1.07437e-08,3.90802e-21,,1683,1.16166e-23
1.684,-2.00197e-07,3.24135e-08,-3.87738e-09,3.90338e-21,,1684,1.06567e-22
1.685,4.39276e-07,6.52941e-08,-9.22886e-08,3.89875e-21,,1685,1.27805e-21
1.686,1.02586e-06,-4.49248e-08,3.07497e-08,3.89413e-21,,1686,2.96378e-22
1.687,6.56228e-08,9.6467e-09,-1.99735e-08,3.88951e-21,,1687,4.92001e-23
1.688,-1.29296e-06,-5.65534e-08,3.70112e-08,3.8849e-21,,1688,4.56812e-22
1.689,-9.97405e-07,-3.12743e-08,-1.75491e-08,3.8803e-21,,1689,1.28605e-22
1.69,5.21869e-07,-3.51034e-08,-7.25689e-08,3.87571e-21,,1690,6.49849e-22
1.691,-5.17908e-07,1.65491e-09,1.15563e-08,3.87113e-21,,1691,1.36286e-23
1.692,2.55668e-07,2.22669e-08,3.04885e-08,3.86656e-21,,1692,1.42536e-22
1.693,-9.31461e-09,-3.77789e-09,-6.82614e-09,3.86199e-21,,1693,6.08686e-24
1.694,-2.26893e-07,-1.85886e-08,7.67787e-08,3.85743e-21,,1694,6.24051e-22
1.695,-1.45325e-07,-2.91773e-08,3.4825e-08,3.85288e-21,,1695,2.06409e-22
1.696,1.0068e-06,-6.67963e-08,-8.07904e-08,3.84834e-21,,1696,1.09888e-21
1.697,8.71077e-07,4.48685e-08,-5.45215e-08,3.84381e-21,,1697,4.98578e-22
1.698,-8.33242e-07,-4.60506e-08,6.91527e-08,3.83928e-21,,1698,6.90276e-22
1.699,2.56271e-07,-8.02861e-08,-1.17364e-08,3.83476e-21,,1699,6.5836e-22
1.7,2.49775e-07,-4.66412e-08,6.96247e-08,3.83025e-21,,1700,7.023e-22
1.701,6.0623e-09,-1.64496e-09,5.99874e-08,3.82575e-21,,1701,3.60119e-22
1.702,-1.06301e-06,2.98826e-08,-1.05522e-07,3.82126e-21,,1702,1.20279e-21
1.703,-1.03749e-07,4.07254e-08,-2.02549e-08,3.81677e-21,,1703,2.06882e-22
1.704,3.7823e-07,2.65519e-08,-3.47419e-08,3.81229e-21,,1704,1.912e-22
1.705,4.90381e-07,-5.30164e-08,-5.2037e-09,3.80782e-21,,1705,2.83781e-22
1.706,5.21556e-08,4.4297e-08,3.15689e-08,3.80336e-21,,1706,2.95882e-22
1.707,-4.48573e-07,5.49665e-08,-1.30709e-08,3.7989e-21,,1707,3.19217e-22
1.708,-9.74332e-07,-5.37253e-08,-5.08369e-10,3.79446e-21,,1708,2.88667e-22
1.709,-6.57364e-07,-7.08804e-08,1.58507e-08,3.79002e-21,,1709,5.27527e-22
1.71,1.2393e-07,-2.76708e-09,4.74698e-08,3.78558e-21,,1710,2.26104e-22
1.711,-1.86258e-07,1.7187e-08,-5.68149e-08,3.78116e-21,,1711,3.52333e-22
1.712,9.37232e-07,6.0666e-08,7.86034e-08,3.77674e-21,,1712,9.85886e-22
1.713,4.34689e-07,2.51241e-08,-5.09513e-08,3.77234e-21,,1713,3.22726e-22
1.714,-1.91176e-07,3.45053e-08,3.70412e-08,3.76794e-21,,1714,2.56267e-22
1.715,-1.06046e-07,5.26793e-09,-3.13246e-08,3.76354e-21,,1715,1.00898e-22
1.716,-1.01832e-06,3.82485e-08,2.12099e-08,3.75916e-21,,1716,1.91281e-22
1.717,-2.33482e-07,-3.34517e-08,-4.43019e-08,3.75478e-21,,1717,3.08167e-22
1.718,-2.52788e-07,3.88444e-09,2.32124e-08,3.75041e-21,,1718,5.53907e-23
1.719,5.25136e-07,-1.77157e-08,3.00552e-08,3.74605e-21,,1719,1.21716e-22
1.72,2.54547e-07,-2.01422e-08,4.89407e-08,3.74169e-21,,1720,2.8009e-22
1.721,1.24047e-07,3.11147e-08,6.1719e-08,3.73735e-21,,1721,4.77736e-22
1.722,1.46941e-06,9.29364e-08,-4.28183e-08,3.73301e-21,,1722,1.04706e-21
1.723,1.46044e-07,6.03214e-08,-2.47664e-08,3.72868e-21,,1723,4.25205e-22
1.724,2.18767e-07,6.09847e-09,-9.10158e-08,3.72435e-21,,1724,8.32107e-22
1.725,-1.02552e-07,1.5581e-08,5.88205e-09,3.72003e-21,,1725,2.77365e-23
1.726,1.90535e-06,1.28872e-09,8.70946e-10,3.71573e-21,,1726,2.41934e-25
1.727,-6.80758e-07,-4.31289e-08,-1.9863e-08,3.71142e-21,,1727,2.25464e-22
1.728,-6.61294e-07,-7.07489e-09,-1.55786e-08,3.70713e-21,,1728,2.92747e-23
1.729,-7.90005e-07,-8.54396e-08,-1.44378e-08,3.70284e-21,,1729,7.50838e-22
1.73,1.58641e-06,-2.25942e-08,9.14917e-08,3.69856e-21,,1730,8.88122e-22
1.731,-3.19289e-07,-2.24755e-08,6.12286e-09,3.69429e-21,,1731,5.42639e-23
1.732,-2.15973e-07,-1.98014e-08,9.25533e-09,3.69003e-21,,1732,4.77757e-23
1.733,-6.42221e-07,-2.68676e-08,-6.20688e-08,3.68577e-21,,1733,4.57441e-22
1.734,1.09786e-06,4.58237e-08,-2.02176e-08,3.68152e-21,,1734,2.50856e-22
1.735,-6.77942e-08,-7.11236e-08,5.97224e-08,3.67728e-21,,1735,8.62533e-22
1.736,-6.19463e-07,3.33256e-08,-4.90093e-08,3.67304e-21,,1736,3.51251e-22
1.737,1.46831e-06,-4.06128e-08,-6.71487e-08,3.66881e-21,,1737,6.15835e-22
1.738,1.88949e-07,-3.09207e-08,1.22306e-07,3.66459e-21,,1738,1.59148e-21
1.739,-2.52981e-07,-2.29361e-08,2.95195e-08,3.66038e-21,,1739,1.39747e-22
1.74,-3.37365e-07,4.35161e-08,-1.91595e-08,3.65617e-21,,1740,2.26074e-22
1.741,5.75831e-07,8.87428e-09,-3.77917e-08,3.65197e-21,,1741,1.50697e-22
1.742,7.03252e-07,-2.32819e-09,3.28027e-09,3.64778e-21,,1742,1.61806e-24
1.743,-8.74761e-08,-9.79183e-09,-3.72373e-08,3.6436e-21,,1743,1.4825e-22
1.744,-8.25689e-08,-7.68112e-08,-3.12718e-08,3.63942e-21,,1744,6.87789e-22
1.745,-7.30003e-07,-2.47124e-08,3.65598e-08,3.63525e-21,,1745,1.94732e-22
1.746,-4.08597e-07,5.60626e-08,-7.62818e-08,3.63109e-21,,1746,8.96192e-22
1.747,8.51889e-07,-2.96225e-08,-2.07297e-08,3.62693e-21,,1747,1.30721e-22
1.748,-7.63762e-08,-7.96349e-09,-3.07081e-08,3.62278e-21,,1748,1.0064e-22
1.749,7.40679e-08,-2.09766e-08,1.92215e-08,3.61864e-21,,1749,8.09487e-23
1.75,-1.15649e-07,4.37183e-08,-4.10607e-08,3.61451e-21,,1750,3.59727e-22
1.751,-2.26059e-08,-3.09968e-08,4.69712e-08,3.61038e-21,,1751,3.16709e-22
1.752,-2.46899e-07,6.43182e-08,3.17898e-08,3.60626e-21,,1752,5.14742e-22
1.753,2.18768e-07,-1.38491e-08,-4.25059e-08,3.60215e-21,,1753,1.99855e-22
1.754,-5.75688e-07,9.46574e-09,7.72539e-08,3.59804e-21,,1754,6.05777e-22
1.755,-8.99094e-07,4.32404e-08,-2.33044e-08,3.59394e-21,,1755,2.41283e-22
1.756,-1.01209e-06,-5.30181e-08,6.65398e-09,3.58985e-21,,1756,2.8552e-22
1.757,4.79242e-07,-1.29633e-08,-3.5239e-08,3.58576e-21,,1757,1.40984e-22
1.758,-1.14684e-06,6.63083e-08,5.82652e-08,3.58169e-21,,1758,7.79163e-22
1.759,7.67823e-07,-3.03528e-08,4.41836e-08,3.57761e-21,,1759,2.87348e-22
1.76,1.53415e-07,-1.65336e-08,-4.13699e-08,3.57355e-21,,1760,1.98483e-22
1.761,-1.15933e-06,-4.90069e-08,4.36977e-08,3.56949e-21,,1761,4.31117e-22
1.762,8.41878e-07,1.76633e-08,-3.06553e-08,3.56544e-21,,1762,1.25174e-22
1.763,1.14454e-06,-1.41877e-07,1.04269e-07,3.5614e-21,,1763,3.10013e-21
1.764,-2.29667e-07,4.17845e-08,5.34942e-08,3.55736e-21,,1764,4.60758e-22
1.765,-5.4568e-08,3.43347e-08,-3.99166e-08,3.55333e-21,,1765,2.77221e-22
1.766,4.1788e-07,-2.64068e-08,-6.67372e-09,3.54931e-21,,1766,7.4186e-23
1.767,-3.91751e-08,1.80357e-09,1.95769e-08,3.54529e-21,,1767,3.86509e-23
1.768,-2.38093e-07,2.5876e-08,-4.85941e-08,3.54128e-21,,1768,3.03096e-22
1.769,-7.80577e-07,-6.88569e-08,-2.92e-08,3.53728e-21,,1769,5.59392e-22
1.77,-4.4795e-07,-3.56632e-08,1.63154e-07,3.53328e-21,,1770,2.78912e-21
1.771,6.25418e-07,-1.25421e-08,-4.72252e-08,3.5293e-21,,1771,2.38752e-22
1.772,1.13731e-06,-5.68313e-08,2.02233e-08,3.52531e-21,,1772,3.63878e-22
1.773,1.2303e-06,4.48745e-08,-2.52797e-08,3.52134e-21,,1773,2.65278e-22
1.774,-2.04071e-07,9.18946e-09,2.09672e-08,3.51737e-21,,1774,5.2407e-23
1.775,-6.82423e-08,-3.82841e-09,8.38147e-09,3.51341e-21,,1775,8.49058e-24
1.776,-5.38742e-07,-7.63504e-09,1.37658e-09,3.50945e-21,,1776,6.01888e-24
1.777,2.75642e-07,5.37506e-08,-6.45748e-09,3.5055e-21,,1777,2.93083e-22
1.778,-5.05851e-07,1.0788e-07,3.66416e-08,3.50156e-21,,1778,1.29806e-21
1.779,6.94346e-07,8.51286e-10,1.11553e-07,3.49763e-21,,1779,1.24448e-21
