extension(um),extension/L,force(pN),Lpeff(nm)
3.3683,0.851011,0.929575,50
3.36835,0.851023,0.929732,50
3.3684,0.851036,0.929889,50
3.36845,0.851049,0.930046,50
3.3685,0.851061,0.930203,50
3.36855,0.851074,0.93036,50
3.3686,0.851086,0.930518,50
3.36865,0.851099,0.930675,50
3.3687,0.851112,0.930832,50
3.36875,0.851124,0.930989,50
3.3688,0.851137,0.931147,50
3.36885,0.85115,0.931304,50
3.3689,0.851162,0.931462,50
3.36895,0.851175,0.931619,50
3.369,0.851187,0.931777,50
3.36905,0.8512,0.931934,50
3.3691,0.851213,0.932092,50
3.36915,0.851225,0.93225,50
3.3692,0.851238,0.932407,50
3.36925,0.851251,0.932565,50
3.3693,0.851263,0.932723,50
3.36935,0.851276,0.932881,50
3.3694,0.851289,0.933039,50
3.36945,0.851301,0.933197,50
3.3695,0.851314,0.933355,50
3.36955,0.851326,0.933513,50
3.3696,0.851339,0.933671,50
3.36965,0.851352,0.933829,50
3.3697,0.851364,0.933987,50
3.36975,0.851377,0.934145,50
3.3698,0.85139,0.934303,50
3.36985,0.851402,0.934461,50
3.3699,0.851415,0.93462,50
3.36995,0.851427,0.934778,50
3.37,0.85144,0.934936,50
3.37005,0.851453,0.935095,50
3.3701,0.851465,0.935253,50
3.37015,0.851478,0.935412,50
3.3702,0.851491,0.93557,50
3.37025,0.851503,0.935729,50
3.3703,0.851516,0.935888,50
3.37035,0.851529,0.936046,50
3.3704,0.851541,0.936205,50
3.37045,0.851554,0.936364,50
3.3705,0.851566,0.936522,50
3.37055,0.851579,0.936681,50
3.3706,0.851592,0.93684,50
3.37065,0.851604,0.936999,50
3.3707,0.851617,0.937158,50
3.37075,0.85163,0.937317,50
3.3708,0.851642,0.937476,50
3.37085,0.851655,0.937635,50
3.3709,0.851668,0.937794,50
3.37095,0.85168,0.937953,50
3.371,0.851693,0.938112,50
3.37105,0.851705,0.938271,50
3.3711,0.851718,0.938431,50
3.37115,0.851731,0.93859,50
3.3712,0.851743,0.938749,50
3.37125,0.851756,0.938909,50
3.3713,0.851769,0.939068,50
3.37135,0.851781,0.939228,50
3.3714,0.851794,0.939387,50
3.37145,0.851806,0.939547,50
3.3715,0.851819,0.939706,50
3.37155,0.851832,0.939866,50
3.3716,0.851844,0.940026,50
3.37165,0.851857,0.940185,50
3.3717,0.85187,0.940345,50
3.37175,0.851882,0.940505,50
3.3718,0.851895,0.940665,50
3.37185,0.851908,0.940824,50
3.3719,0.85192,0.940984,50
3.37195,0.851933,0.941144,50
3.372,0.851945,0.941304,50
3.37205,0.851958,0.941464,50
3.3721,0.851971,0.941624,50
3.37215,0.851983,0.941785,50
3.3722,0.851996,0.941945,50
3.37225,0.852009,0.942105,50
3.3723,0.852021,0.942265,50
3.37235,0.852034,0.942425,50
3.3724,0.852046,0.942586,50
3.37245,0.852059,0.942746,50
3.3725,0.852072,0.942907,50
3.37255,0.852084,0.943067,50
3.3726,0.852097,0.943227,50
3.37265,0.85211,0.943388,50
3.3727,0.852122,0.943549,50
3.37275,0.852135,0.943709,50
3.3728,0.852148,0.94387,50
3.37285,0.85216,0.94403,50
3.3729,0.852173,0.944191,50
3.37295,0.852185,0.944352,50
3.373,0.852198,0.944513,50
3.37305,0.852211,0.944674,50
3.3731,0.852223,0.944835,50
3.37315,0.852236,0.944995,50
3.3732,0.852249,0.945156,50
3.37325,0.852261,0.945317,50
3.3733,0.852274,0.945479,50
3.37335,0.852287,0.94564,50
3.3734,0.852299,0.945801,50
3.37345,0.852312,0.945962,50
3.3735,0.852324,0.946123,50
3.37355,0.852337,0.946284,50
3.3736,0.85235,0.946446,50
3.37365,0.852362,0.946607,50
3.3737,0.852375,0.946769,50
3.37375,0.852388,0.94693,50
3.3738,0.8524,0.947091,50
3.37385,0.852413,0.947253,50
3.3739,0.852425,0.947415,50
3.37395,0.852438,0.947576,50
3.374,0.852451,0.947738,50
3.37405,0.852463,0.947899,50
3.3741,0.852476,0.948061,50
3.37415,0.852489,0.948223,50
3.3742,0.852501,0.948385,50
3.37425,0.852514,0.948547,50
3.3743,0.852527,0.948709,50
3.37435,0.852539,0.94887,50
3.3744,0.852552,0.949032,50
3.37445,0.852564,0.949194,50
3.3745,0.852577,0.949356,50
3.37455,0.85259,0.949519,50
3.3746,0.852602,0.949681,50
3.37465,0.852615,0.949843,50
3.3747,0.852628,0.950005,50
3.37475,0.85264,0.950167,50
3.3748,0.852653,0.95033,50
3.37485,0.852665,0.950492,50
3.3749,0.852678,0.950654,50
3.37495,0.852691,0.950817,50
3.375,0.852703,0.950979,50
3.37505,0.852716,0.951142,50
3.3751,0.852729,0.951304,50
3.37515,0.852741,0.951467,50
3.3752,0.852754,0.95163,50
3.37525,0.852767,0.951792,50
3.3753,0.852779,0.951955,50
3.37535,0.852792,0.952118,50
3.3754,0.852804,0.952281,50
3.37545,0.852817,0.952444,50
3.3755,0.85283,0.952606,50
3.37555,0.852842,0.952769,50
3.3756,0.852855,0.952932,50
3.37565,0.852868,0.953095,50
3.3757,0.85288,0.953258,50
3.37575,0.852893,0.953422,50
3.3758,0.852906,0.953585,50
3.37585,0.852918,0.953748,50
3.3759,0.852931,0.953911,50
3.37595,0.852943,0.954074,50
3.376,0.852956,0.954238,50
3.37605,0.852969,0.954401,50
3.3761,0.852981,0.954564,50
3.37615,0.852994,0.954728,50
3.3762,0.853007,0.954891,50
3.37625,0.853019,0.955055,50
3.3763,0.853032,0.955218,50
3.37635,0.853044,0.955382,50
3.3764,0.853057,0.955546,50
3.37645,0.85307,0.955709,50
3.3765,0.853082,0.955873,50
3.37655,0.853095,0.956037,50
3.3766,0.853108,0.956201,50
3.37665,0.85312,0.956365,50
3.3767,0.853133,0.956529,50
3.37675,0.853146,0.956693,50
3.3768,0.853158,0.956857,50
3.37685,0.853171,0.957021,50
3.3769,0.853183,0.957185,50
3.37695,0.853196,0.957349,50
3.377,0.853209,0.957513,50
3.37705,0.853221,0.957677,50
3.3771,0.853234,0.957841,50
3.37715,0.853247,0.958006,50
3.3772,0.853259,0.95817,50
3.37725,0.853272,0.958334,50
3.3773,0.853284,0.958499,50
3.37735,0.853297,0.958663,50
3.3774,0.85331,0.958828,50
3.37745,0.853322,0.958992,50
3.3775,0.853335,0.959157,50
3.37755,0.853348,0.959321,50
3.3776,0.85336,0.959486,50
3.37765,0.853373,0.959651,50
3.3777,0.853386,0.959816,50
3.37775,0.853398,0.95998,50
3.3778,0.853411,0.960145,50
3.37785,0.853423,0.96031,50
3.3779,0.853436,0.960475,50
3.37795,0.853449,0.96064,50
3.378,0.853461,0.960805,50
3.37805,0.853474,0.96097,50
3.3781,0.853487,0.961135,50
3.37815,0.853499,0.9613,50
3.3782,0.853512,0.961466,50
3.37825,0.853525,0.961631,50
3.3783,0.853537,0.961796,50
3.37835,0.85355,0.961961,50
3.3784,0.853562,0.962127,50
3.37845,0.853575,0.962292,50
3.3785,0.853588,0.962458,50
3.37855,0.8536,0.962623,50
3.3786,0.853613,0.962789,50
3.37865,0.853626,0.962954,50
3.3787,0.853638,0.96312,50
3.37875,0.853651,0.963285,50
3.3788,0.853663,0.963451,50
3.37885,0.853676,0.963617,50
3.3789,0.853689,0.963783,50
3.37895,0.853701,0.963948,50
3.379,0.853714,0.964114,50
3.37905,0.853727,0.96428,50
3.3791,0.853739,0.964446,50
3.37915,0.853752,0.964612,50
3.3792,0.853765,0.964778,50
3.37925,0.853777,0.964944,50
3.3793,0.85379,0.96511,50
3.37935,0.853802,0.965277,50
3.3794,0.853815,0.965443,50
3.37945,0.853828,0.965609,50
3.3795,0.85384,0.965775,50
3.37955,0.853853,0.965942,50
3.3796,0.853866,0.966108,50
3.37965,0.853878,0.966275,50
3.3797,0.853891,0.966441,50
3.37975,0.853903,0.966608,50
3.3798,0.853916,0.966774,50
3.37985,0.853929,0.966941,50
3.3799,0.853941,0.967107,50
3.37995,0.853954,0.967274,50
3.38,0.853967,0.967441,50
3.38005,0.853979,0.967608,50
3.3801,0.853992,0.967774,50
3.38015,0.854005,0.967941,50
3.3802,0.854017,0.968108,50
3.38025,0.85403,0.968275,50
3.3803,0.854042,0.968442,50
3.38035,0.854055,0.968609,50
3.3804,0.854068,0.968776,50
3.38045,0.85408,0.968943,50
3.3805,0.854093,0.96911,50
3.38055,0.854106,0.969278,50
3.3806,0.854118,0.969445,50
3.38065,0.854131,0.969612,50
3.3807,0.854144,0.96978,50
3.38075,0.854156,0.969947,50
3.3808,0.854169,0.970114,50
3.38085,0.854181,0.970282,50
3.3809,0.854194,0.970449,50
3.38095,0.854207,0.970617,50
3.381,0.854219,0.970785,50
3.38105,0.854232,0.970952,50
3.3811,0.854245,0.97112,50
3.38115,0.854257,0.971288,50
3.3812,0.85427,0.971455,50
3.38125,0.854282,0.971623,50
3.3813,0.854295,0.971791,50
3.38135,0.854308,0.971959,50
3.3814,0.85432,0.972127,50
3.38145,0.854333,0.972295,50
3.3815,0.854346,0.972463,50
3.38155,0.854358,0.972631,50
3.3816,0.854371,0.972799,50
3.38165,0.854384,0.972967,50
3.3817,0.854396,0.973136,50
3.38175,0.854409,0.973304,50
3.3818,0.854421,0.973472,50
3.38185,0.854434,0.97364,50
3.3819,0.854447,0.973809,50
3.38195,0.854459,0.973977,50
3.382,0.854472,0.974146,50
3.38205,0.854485,0.974314,50
3.3821,0.854497,0.974483,50
3.38215,0.85451,0.974651,50
3.3822,0.854522,0.97482,50
3.38225,0.854535,0.974989,50
3.3823,0.854548,0.975158,50
3.38235,0.85456,0.975326,50
3.3824,0.854573,0.975495,50
3.38245,0.854586,0.975664,50
3.3825,0.854598,0.975833,50
3.38255,0.854611,0.976002,50
3.3826,0.854624,0.976171,50
3.38265,0.854636,0.97634,50
3.3827,0.854649,0.976509,50
3.38275,0.854661,0.976678,50
3.3828,0.854674,0.976847,50
3.38285,0.854687,0.977017,50
3.3829,0.854699,0.977186,50
3.38295,0.854712,0.977355,50
3.383,0.854725,0.977524,50
3.38305,0.854737,0.977694,50
3.3831,0.85475,0.977863,50
3.38315,0.854763,0.978033,50
3.3832,0.854775,0.978202,50
3.38325,0.854788,0.978372,50
3.3833,0.8548,0.978542,50
3.38335,0.854813,0.978711,50
3.3834,0.854826,0.978881,50
3.38345,0.854838,0.979051,50
3.3835,0.854851,0.979221,50
3.38355,0.854864,0.97939,50
3.3836,0.854876,0.97956,50
3.38365,0.854889,0.97973,50
3.3837,0.854901,0.9799,50
3.38375,0.854914,0.98007,50
3.3838,0.854927,0.98024,50
3.38385,0.854939,0.98041,50
3.3839,0.854952,0.980581,50
3.38395,0.854965,0.980751,50
3.384,0.854977,0.980921,50
3.38405,0.85499,0.981091,50
3.3841,0.855003,0.981262,50
3.38415,0.855015,0.981432,50
3.3842,0.855028,0.981602,50
3.38425,0.85504,0.981773,50
3.3843,0.855053,0.981943,50
3.38435,0.855066,0.982114,50
3.3844,0.855078,0.982285,50
3.38445,0.855091,0.982455,50
3.3845,0.855104,0.982626,50
3.38455,0.855116,0.982797,50
3.3846,0.855129,0.982967,50
3.38465,0.855141,0.983138,50
3.3847,0.855154,0.983309,50
3.38475,0.855167,0.98348,50
3.3848,0.855179,0.983651,50
3.38485,0.855192,0.983822,50
3.3849,0.855205,0.983993,50
3.38495,0.855217,0.984164,50
3.385,0.85523,0.984335,50
3.38505,0.855243,0.984506,50
3.3851,0.855255,0.984678,50
3.38515,0.855268,0.984849,50
3.3852,0.85528,0.98502,50
3.38525,0.855293,0.985192,50
3.3853,0.855306,0.985363,50
3.38535,0.855318,0.985534,50
3.3854,0.855331,0.985706,50
3.38545,0.855344,0.985877,50
3.3855,0.855356,0.986049,50
3.38555,0.855369,0.986221,50
3.3856,0.855382,0.986392,50
3.38565,0.855394,0.986564,50
3.3857,0.855407,0.986736,50
3.38575,0.855419,0.986908,50
3.3858,0.855432,0.98708,50
3.38585,0.855445,0.987251,50
3.3859,0.855457,0.987423,50
3.38595,0.85547,0.987595,50
3.386,0.855483,0.987767,50
3.38605,0.855495,0.98794,50
3.3861,0.855508,0.988112,50
3.38615,0.85552,0.988284,50
3.3862,0.855533,0.988456,50
3.38625,0.855546,0.988628,50
3.3863,0.855558,0.988801,50
3.38635,0.855571,0.988973,50
3.3864,0.855584,0.989145,50
3.38645,0.855596,0.989318,50
3.3865,0.855609,0.98949,50
3.38655,0.855622,0.989663,50
3.3866,0.855634,0.989835,50
3.38665,0.855647,0.990008,50
3.3867,0.855659,0.990181,50
3.38675,0.855672,0.990353,50
3.3868,0.855685,0.990526,50
3.38685,0.855697,0.990699,50
3.3869,0.85571,0.990872,50
3.38695,0.855723,0.991045,50
3.387,0.855735,0.991218,50
3.38705,0.855748,0.991391,50
3.3871,0.85576,0.991564,50
3.38715,0.855773,0.991737,50
3.3872,0.855786,0.99191,50
3.38725,0.855798,0.992083,50
3.3873,0.855811,0.992256,50
3.38735,0.855824,0.99243,50
3.3874,0.855836,0.992603,50
3.38745,0.855849,0.992776,50
3.3875,0.855862,0.99295,50
3.38755,0.855874,0.993123,50
3.3876,0.855887,0.993297,50
3.38765,0.855899,0.99347,50
3.3877,0.855912,0.993644,50
3.38775,0.855925,0.993817,50
3.3878,0.855937,0.993991,50
3.38785,0.85595,0.994165,50
3.3879,0.855963,0.994338,50
3.38795,0.855975,0.994512,50
3.388,0.855988,0.994686,50
3.38805,0.856001,0.99486,50
3.3881,0.856013,0.995034,50
3.38815,0.856026,0.995208,50
3.3882,0.856038,0.995382,50
3.38825,0.856051,0.995556,50
3.3883,0.856064,0.99573,50
3.38835,0.856076,0.995904,50
3.3884,0.856089,0.996079,50
3.38845,0.856102,0.996253,50
3.3885,0.856114,0.996427,50
3.38855,0.856127,0.996602,50
3.3886,0.856139,0.996776,50
3.38865,0.856152,0.99695,50
3.3887,0.856165,0.997125,50
3.38875,0.856177,0.9973,50
3.3888,0.85619,0.997474,50
3.38885,0.856203,0.997649,50
3.3889,0.856215,0.997823,50
3.38895,0.856228,0.997998,50
3.389,0.856241,0.998173,50
3.38905,0.856253,0.998348,50
3.3891,0.856266,0.998523,50
3.38915,0.856278,0.998698,50
3.3892,0.856291,0.998872,50
3.38925,0.856304,0.999047,50
3.3893,0.856316,0.999223,50
3.38935,0.856329,0.999398,50
3.3894,0.856342,0.999573,50
3.38945,0.856354,0.999748,50
3.3895,0.856367,0.999923,50
3.38955,0.856379,1.0001,50
3.3896,0.856392,1.00027,50
3.38965,0.856405,1.00045,50
3.3897,0.856417,1.00062,50
3.38975,0.85643,1.0008,50
3.3898,0.856443,1.00098,50
3.38985,0.856455,1.00115,50
3.3899,0.856468,1.00133,50
3.38995,0.856481,1.0015,50
3.39,0.856493,1.00168,50
3.39005,0.856506,1.00185,50
3.3901,0.856518,1.00203,50
3.39015,0.856531,1.00221,50
3.3902,0.856544,1.00238,50
3.39025,0.856556,1.00256,50
3.3903,0.856569,1.00273,50
3.39035,0.856582,1.00291,50
3.3904,0.856594,1.00309,50
3.39045,0.856607,1.00326,50
3.3905,0.85662,1.00344,50
3.39055,0.856632,1.00361,50
3.3906,0.856645,1.00379,50
3.39065,0.856657,1.00397,50
3.3907,0.85667,1.00414,50
3.39075,0.856683,1.00432,50
3.3908,0.856695,1.0045,50
3.39085,0.856708,1.00467,50
3.3909,0.856721,1.00485,50
3.39095,0.856733,1.00503,50
3.391,0.856746,1.0052,50
3.39105,0.856758,1.00538,50
3.3911,0.856771,1.00556,50
3.39115,0.856784,1.00573,50
3.3912,0.856796,1.00591,50
3.39125,0.856809,1.00609,50
3.3913,0.856822,1.00626,50
3.39135,0.856834,1.00644,50
3.3914,0.856847,1.00662,50
3.39145,0.85686,1.00679,50
3.3915,0.856872,1.00697,50
3.39155,0.856885,1.00715,50
3.3916,0.856897,1.00733,50
3.39165,0.85691,1.0075,50
3.3917,0.856923,1.00768,50
3.39175,0.856935,1.00786,50
3.3918,0.856948,1.00803,50
3.39185,0.856961,1.00821,50
3.3919,0.856973,1.00839,50
3.39195,0.856986,1.00857,50
3.392,0.856998,1.00874,50
3.39205,0.857011,1.00892,50
3.3921,0.857024,1.0091,50
3.39215,0.857036,1.00928,50
3.3922,0.857049,1.00946,50
3.39225,0.857062,1.00963,50
3.3923,0.857074,1.00981,50
3.39235,0.857087,1.00999,50
3.3924,0.8571,1.01017,50
3.39245,0.857112,1.01034,50
3.3925,0.857125,1.01052,50
3.39255,0.857137,1.0107,50
3.3926,0.85715,1.01088,50
3.39265,0.857163,1.01106,50
3.3927,0.857175,1.01124,50
3.39275,0.857188,1.01141,50
3.3928,0.857201,1.01159,50
3.39285,0.857213,1.01177,50
3.3929,0.857226,1.01195,50
3.39295,0.857239,1.01213,50
3.393,0.857251,1.01231,50
3.39305,0.857264,1.01248,50
3.3931,0.857276,1.01266,50
3.39315,0.857289,1.01284,50
3.3932,0.857302,1.01302,50
3.39325,0.857314,1.0132,50
3.3933,0.857327,1.01338,50
3.39335,0.85734,1.01356,50
3.3934,0.857352,1.01374,50
3.39345,0.857365,1.01391,50
3.3935,0.857377,1.01409,50
3.39355,0.85739,1.01427,50
3.3936,0.857403,1.01445,50
3.39365,0.857415,1.01463,50
3.3937,0.857428,1.01481,50
3.39375,0.857441,1.01499,50
3.3938,0.857453,1.01517,50
3.39385,0.857466,1.01535,50
3.3939,0.857479,1.01553,50
3.39395,0.857491,1.01571,50
3.394,0.857504,1.01589,50
3.39405,0.857516,1.01607,50
3.3941,0.857529,1.01625,50
3.39415,0.857542,1.01642,50
3.3942,0.857554,1.0166,50
3.39425,0.857567,1.01678,50
3.3943,0.85758,1.01696,50
3.39435,0.857592,1.01714,50
3.3944,0.857605,1.01732,50
3.39445,0.857617,1.0175,50
3.3945,0.85763,1.01768,50
3.39455,0.857643,1.01786,50
3.3946,0.857655,1.01804,50
3.39465,0.857668,1.01822,50
3.3947,0.857681,1.0184,50
3.39475,0.857693,1.01858,50
3.3948,0.857706,1.01876,50
3.39485,0.857719,1.01894,50
3.3949,0.857731,1.01912,50
3.39495,0.857744,1.01931,50
3.395,0.857756,1.01949,50
3.39505,0.857769,1.01967,50
3.3951,0.857782,1.01985,50
3.39515,0.857794,1.02003,50
3.3952,0.857807,1.02021,50
3.39525,0.85782,1.02039,50
3.3953,0.857832,1.02057,50
3.39535,0.857845,1.02075,50
3.3954,0.857858,1.02093,50
3.39545,0.85787,1.02111,50
3.3955,0.857883,1.02129,50
3.39555,0.857895,1.02147,50
3.3956,0.857908,1.02165,50
3.39565,0.857921,1.02184,50
3.3957,0.857933,1.02202,50
3.39575,0.857946,1.0222,50
3.3958,0.857959,1.02238,50
3.39585,0.857971,1.02256,50
3.3959,0.857984,1.02274,50
3.39595,0.857996,1.02292,50
3.396,0.858009,1.0231,50
3.39605,0.858022,1.02329,50
3.3961,0.858034,1.02347,50
3.39615,0.858047,1.02365,50
3.3962,0.85806,1.02383,50
3.39625,0.858072,1.02401,50
3.3963,0.858085,1.02419,50
3.39635,0.858098,1.02438,50
3.3964,0.85811,1.02456,50
3.39645,0.858123,1.02474,50
3.3965,0.858135,1.02492,50
3.39655,0.858148,1.0251,50
3.3966,0.858161,1.02528,50
3.39665,0.858173,1.02547,50
3.3967,0.858186,1.02565,50
3.39675,0.858199,1.02583,50
3.3968,0.858211,1.02601,50
3.39685,0.858224,1.0262,50
3.3969,0.858236,1.02638,50
3.39695,0.858249,1.02656,50
3.397,0.858262,1.02674,50
3.39705,0.858274,1.02692,50
3.3971,0.858287,1.02711,50
3.39715,0.8583,1.02729,50
3.3972,0.858312,1.02747,50
3.39725,0.858325,1.02765,50
3.3973,0.858338,1.02784,50
3.39735,0.85835,1.02802,50
3.3974,0.858363,1.0282,50
3.39745,0.858375,1.02839,50
3.3975,0.858388,1.02857,50
3.39755,0.858401,1.02875,50
3.3976,0.858413,1.02893,50
3.39765,0.858426,1.02912,50
3.3977,0.858439,1.0293,50
3.39775,0.858451,1.02948,50
3.3978,0.858464,1.02967,50
3.39785,0.858477,1.02985,50
3.3979,0.858489,1.03003,50
3.39795,0.858502,1.03022,50
3.398,0.858514,1.0304,50
3.39805,0.858527,1.03058,50
3.3981,0.85854,1.03077,50
3.39815,0.858552,1.03095,50
3.3982,0.858565,1.03113,50
3.39825,0.858578,1.03132,50
3.3983,0.85859,1.0315,50
3.39835,0.858603,1.03168,50
3.3984,0.858615,1.03187,50
3.39845,0.858628,1.03205,50
3.3985,0.858641,1.03224,50
3.39855,0.858653,1.03242,50
3.3986,0.858666,1.0326,50
3.39865,0.858679,1.03279,50
3.3987,0.858691,1.03297,50
3.39875,0.858704,1.03316,50
3.3988,0.858717,1.03334,50
3.39885,0.858729,1.03352,50
3.3989,0.858742,1.03371,50
3.39895,0.858754,1.03389,50
3.399,0.858767,1.03408,50
3.39905,0.85878,1.03426,50
3.3991,0.858792,1.03445,50
3.39915,0.858805,1.03463,50
3.3992,0.858818,1.03481,50
3.39925,0.85883,1.035,50
3.3993,0.858843,1.03518,50
3.39935,0.858855,1.03537,50
3.3994,0.858868,1.03555,50
3.39945,0.858881,1.03574,50
3.3995,0.858893,1.03592,50
3.39955,0.858906,1.03611,50
3.3996,0.858919,1.03629,50
3.39965,0.858931,1.03648,50
3.3997,0.858944,1.03666,50
3.39975,0.858957,1.03685,50
3.3998,0.858969,1.03703,50
3.39985,0.858982,1.03722,50
3.3999,0.858994,1.0374,50
3.39995,0.859007,1.03759,50
3.4,0.85902,1.03777,50
3.40005,0.859032,1.03796,50
3.4001,0.859045,1.03814,50
3.40015,0.859058,1.03833,50
3.4002,0.85907,1.03852,50
3.40025,0.859083,1.0387,50
3.4003,0.859096,1.03889,50
3.40035,0.859108,1.03907,50
3.4004,0.859121,1.03926,50
3.40045,0.859133,1.03944,50
3.4005,0.859146,1.03963,50
3.40055,0.859159,1.03982,50
3.4006,0.859171,1.04,50
3.40065,0.859184,1.04019,50
3.4007,0.859197,1.04037,50
3.40075,0.859209,1.04056,50
3.4008,0.859222,1.04075,50
3.40085,0.859234,1.04093,50
3.4009,0.859247,1.04112,50
3.40095,0.85926,1.0413,50
3.401,0.859272,1.04149,50
3.40105,0.859285,1.04168,50
3.4011,0.859298,1.04186,50
3.40115,0.85931,1.04205,50
3.4012,0.859323,1.04224,50
3.40125,0.859336,1.04242,50
3.4013,0.859348,1.04261,50
3.40135,0.859361,1.0428,50
3.4014,0.859373,1.04298,50
3.40145,0.859386,1.04317,50
3.4015,0.859399,1.04336,50
3.40155,0.859411,1.04354,50
3.4016,0.859424,1.04373,50
3.40165,0.859437,1.04392,50
3.4017,0.859449,1.0441,50
3.40175,0.859462,1.04429,50
3.4018,0.859474,1.04448,50
3.40185,0.859487,1.04467,50
3.4019,0.8595,1.04485,50
3.40195,0.859512,1.04504,50
3.402,0.859525,1.04523,50
3.40205,0.859538,1.04542,50
3.4021,0.85955,1.0456,50
3.40215,0.859563,1.04579,50
3.4022,0.859576,1.04598,50
3.40225,0.859588,1.04617,50
3.4023,0.859601,1.04635,50
3.40235,0.859613,1.04654,50
3.4024,0.859626,1.04673,50
3.40245,0.859639,1.04692,50
3.4025,0.859651,1.0471,50
3.40255,0.859664,1.04729,50
3.4026,0.859677,1.04748,50
3.40265,0.859689,1.04767,50
3.4027,0.859702,1.04786,50
3.40275,0.859715,1.04804,50
3.4028,0.859727,1.04823,50
3.40285,0.85974,1.04842,50
3.4029,0.859752,1.04861,50
3.40295,0.859765,1.0488,50
3.403,0.859778,1.04899,50
3.40305,0.85979,1.04917,50
3.4031,0.859803,1.04936,50
3.40315,0.859816,1.04955,50
3.4032,0.859828,1.04974,50
3.40325,0.859841,1.04993,50
3.4033,0.859853,1.05012,50
3.40335,0.859866,1.05031,50
3.4034,0.859879,1.05049,50
3.40345,0.859891,1.05068,50
3.4035,0.859904,1.05087,50
3.40355,0.859917,1.05106,50
3.4036,0.859929,1.05125,50
3.40365,0.859942,1.05144,50
3.4037,0.859955,1.05163,50
3.40375,0.859967,1.05182,50
3.4038,0.85998,1.05201,50
3.40385,0.859992,1.05219,50
3.4039,0.860005,1.05238,50
3.40395,0.860018,1.05257,50
3.404,0.86003,1.05276,50
3.40405,0.860043,1.05295,50
3.4041,0.860056,1.05314,50
3.40415,0.860068,1.05333,50
3.4042,0.860081,1.05352,50
3.40425,0.860093,1.05371,50
3.4043,0.860106,1.0539,50
3.40435,0.860119,1.05409,50
3.4044,0.860131,1.05428,50
3.40445,0.860144,1.05447,50
3.4045,0.860157,1.05466,50
3.40455,0.860169,1.05485,50
3.4046,0.860182,1.05504,50
3.40465,0.860195,1.05523,50
3.4047,0.860207,1.05542,50
3.40475,0.86022,1.05561,50
3.4048,0.860232,1.0558,50
3.40485,0.860245,1.05599,50
3.4049,0.860258,1.05618,50
3.40495,0.86027,1.05637,50
3.405,0.860283,1.05656,50
3.40505,0.860296,1.05675,50
3.4051,0.860308,1.05694,50
3.40515,0.860321,1.05713,50
3.4052,0.860334,1.05732,50
3.40525,0.860346,1.05751,50
3.4053,0.860359,1.0577,50
3.40535,0.860371,1.0579,50
3.4054,0.860384,1.05809,50
3.40545,0.860397,1.05828,50
3.4055,0.860409,1.05847,50
3.40555,0.860422,1.05866,50
3.4056,0.860435,1.05885,50
3.40565,0.860447,1.05904,50
3.4057,0.86046,1.05923,50
3.40575,0.860472,1.05942,50
3.4058,0.860485,1.05961,50
3.40585,0.860498,1.05981,50
3.4059,0.86051,1.06,50
3.40595,0.860523,1.06019,50
3.406,0.860536,1.06038,50
3.40605,0.860548,1.06057,50
3.4061,0.860561,1.06076,50
3.40615,0.860574,1.06095,50
3.4062,0.860586,1.06115,50
3.40625,0.860599,1.06134,50
3.4063,0.860611,1.06153,50
3.40635,0.860624,1.06172,50
3.4064,0.860637,1.06191,50
3.40645,0.860649,1.06211,50
3.4065,0.860662,1.0623,50
3.40655,0.860675,1.06249,50
3.4066,0.860687,1.06268,50
3.40665,0.8607,1.06287,50
3.4067,0.860712,1.06307,50
3.40675,0.860725,1.06326,50
3.4068,0.860738,1.06345,50
3.40685,0.86075,1.06364,50
3.4069,0.860763,1.06383,50
3.40695,0.860776,1.06403,50
3.407,0.860788,1.06422,50
3.40705,0.860801,1.06441,50
3.4071,0.860814,1.0646,50
3.40715,0.860826,1.0648,50
3.4072,0.860839,1.06499,50
3.40725,0.860851,1.06518,50
3.4073,0.860864,1.06538,50
3.40735,0.860877,1.06557,50
3.4074,0.860889,1.06576,50
3.40745,0.860902,1.06595,50
3.4075,0.860915,1.06615,50
3.40755,0.860927,1.06634,50
3.4076,0.86094,1.06653,50
3.40765,0.860953,1.06673,50
3.4077,0.860965,1.06692,50
3.40775,0.860978,1.06711,50
3.4078,0.86099,1.06731,50
3.40785,0.861003,1.0675,50
3.4079,0.861016,1.06769,50
3.40795,0.861028,1.06789,50
3.408,0.861041,1.06808,50
3.40805,0.861054,1.06827,50
3.4081,0.861066,1.06847,50
3.40815,0.861079,1.06866,50
3.4082,0.861091,1.06885,50
3.40825,0.861104,1.06905,50
3.4083,0.861117,1.06924,50
3.40835,0.861129,1.06944,50
3.4084,0.861142,1.06963,50
3.40845,0.861155,1.06982,50
3.4085,0.861167,1.07002,50
3.40855,0.86118,1.07021,50
3.4086,0.861193,1.07041,50
3.40865,0.861205,1.0706,50
3.4087,0.861218,1.0708,50
3.40875,0.86123,1.07099,50
3.4088,0.861243,1.07118,50
3.40885,0.861256,1.07138,50
3.4089,0.861268,1.07157,50
3.40895,0.861281,1.07177,50
3.409,0.861294,1.07196,50
3.40905,0.861306,1.07216,50
3.4091,0.861319,1.07235,50
3.40915,0.861331,1.07255,50
3.4092,0.861344,1.07274,50
3.40925,0.861357,1.07294,50
3.4093,0.861369,1.07313,50
3.40935,0.861382,1.07333,50
3.4094,0.861395,1.07352,50
3.40945,0.861407,1.07372,50
